party,tweet_id,created_at,text,favorite_count,retweet_count,reply_count,quote_count,bookmark_count,view_count,lang,is_quote,has_media,urls,hashtags,conversation_id,possibly_sensitive
SPD,1915036846448402798,Wed Apr 23 13:35:38 +0000 2025,"RT @spdbt: Über die Frage sicherer Renten wird zu oft herablassend geredet, sagt @larsklingbeil. 👉https://t.co/ZG5puaftox https://t.co/CHKM…",0,20,0,0,0,,de,False,False,"https://www.zeit.de/politik/deutschland/2025-04/klingbeil-rentenreform,",,,False
SPD,1915036081990570240,Wed Apr 23 13:32:36 +0000 2025,RT @ManuelaSchwesig: Hallo aus Güstrow in #MV. Hier diskutieren wir heute ab 17:00 Uhr über den Koalitionsvertrag Union &amp; SPD. Livestream:…,0,7,0,0,0,,de,False,False,,MV,,
SPD,1914946698230608008,Wed Apr 23 07:37:25 +0000 2025,"RT @Meyermit_ey: SPD-Chef Klingbeil will echte Rentenreform statt Erhöhung des Renteneintrittsalters. 

Über die Rente werde „zu oft herabl…",0,44,0,0,0,,de,False,False,,,,
SPD,1914662699344040217,Tue Apr 22 12:48:54 +0000 2025,"""Wir lassen beim Klimaschutz nicht locker. Deutschland bleibt Vorreiter. Klimaneutralität bis 2045 bleibt unser Ziel, und wir unterstützen sogar ein EU-Ziel von 90 Prozent weniger Emissionen bis 2040"", sagt unser Generalsekretär Matthias Miersch. 
https://t.co/Gt8IztnBRF",157,37,1577,82,32,104742,de,False,False,https://www.t-online.de/nachrichten/deutschland/bundestagswahl/id_100688654/spd-generalsekretaer-miersch-deutschland-ist-vorreiter-beim-klimaschutz-.html,EarthDay,,False
SPD,1913581061482705394,Sat Apr 19 13:10:52 +0000 2025,"RT @seeheimer: Die Debatte um einen normaleren Umgang mit der AfD, die Jens Spahn angestoßen hat, sei unnötig und falsch, erklärt unser Fra…",0,17,0,0,0,,de,False,False,,,,
SPD,1912926847236554983,Thu Apr 17 17:51:15 +0000 2025,RT @OlafScholz: Ich stimme für die Annahme des Koalitionsvertrages. Denn er bedeutet mehr Investitionen in unsere Sicherheit UND in die Zuk…,0,57,0,0,0,,de,False,False,,,,
SPD,1912418712457523256,Wed Apr 16 08:12:06 +0000 2025,"RT @vorwaerts: Nicht #SPD pur, aber auch kein #Merz-Fanclub – so werben @AnkeRehlinger und @hubertus_heil bei den @spdde-Mitgliedern für de…",0,6,0,0,0,,de,False,False,,"SPD,Merz",,
SPD,1912189712338465109,Tue Apr 15 17:02:08 +0000 2025,RT @MartinSchulz: Meine Gedanken zum Koalitionsvertrag. https://t.co/5kUdMHgKZ6,0,22,0,0,0,,de,False,True,,,,False
SPD,1911803367002718291,Mon Apr 14 15:26:56 +0000 2025,RT @ManuelaSchwesig: Demokratie pur. Unsere Mitglieder entscheiden! Deshalb diskutieren wir heute über den Koalitionsvertrag in Hannover. F…,0,9,0,0,0,,de,False,False,,,,
SPD,1911679821182087198,Mon Apr 14 07:16:01 +0000 2025,RT @ARD_BaB: „Das wird die Aufgabe dieser Regierung sein und da gibt es kein Wackeln drin“ – SPD-Chef @larsklingbeil im #BerichtausBerlin ü…,0,15,0,0,0,,de,False,False,,BerichtausBerlin,,
SPD,1911676984914047042,Mon Apr 14 07:04:45 +0000 2025,RT @ARD_BaB: „Dazu gehört dann auch ein Kanzler Friedrich Merz“ – SPD-Chef @larsklingbeil wirbt im #BerichtausBerlin für die schwarz-rote K…,0,25,0,0,0,,de,False,False,,BerichtausBerlin,,
SPD,1911332836210074007,Sun Apr 13 08:17:13 +0000 2025,RT @dgb_news: Die kommende Regierung aus @CDU/@CSU und @spdde bekennt sich in ihrem #Koalitionsvertrag zu 15 Euro #Mindestlohn. Die Arbeitg…,0,11,0,0,0,1,de,False,False,,"Koalitionsvertrag,Mindestlohn",,
SPD,1910668621057077422,Fri Apr 11 12:17:52 +0000 2025,RT @vorwaerts: Was können Arbeitnehmer*innen von der möglichen künftigen schwarz-roten Regierung erwarten? Wir haben in den #Koalitionsvert…,0,7,0,0,0,,de,False,False,,,,
SPD,1910668411769598026,Fri Apr 11 12:17:02 +0000 2025,"RT @SPDMV: Wir zünden den Wohnbauturbo. 🚀

Wir verbinden Investitionen mit Beschleunigung. Der #Wohnungsbau ist von erheblichem öffentliche…",0,7,0,0,0,,de,False,False,,Wohnungsbau,,
SPD,1910291584790184039,Thu Apr 10 11:19:39 +0000 2025,"RT @phoenix_de: #Koalitionsvertrag | Die Verteilung der Ministerien sei ""im Konsens gefunden worden"" und entspreche aufgrund ihrer Größe de…",0,20,0,0,0,,de,False,False,,Koalitionsvertrag,,
SPD,1910291549646127171,Thu Apr 10 11:19:31 +0000 2025,RT @vorwaerts: .@spdde-Generalsekretär Matthias Miersch ist mit dem Entwurf des #Koalitionsvertrag zufrieden. Die Neuaufstellung der #SPD s…,0,7,0,0,0,,de,False,False,,"Koalitionsvertrag,SPD",,
SPD,1910249161217171602,Thu Apr 10 08:31:05 +0000 2025,"RT @vorwaerts: Auch wenn ein Bündnis aus CDU/CSU und #SPD keine Wunschkoalition ist, sollten wir alles dafür tun, dass es gelingt, meint vo…",0,4,0,0,0,1,de,False,False,,SPD,,
SPD,1910227778424758432,Thu Apr 10 07:06:07 +0000 2025,RT @ARD_BaB: „Der Mindestlohn wird 2026 auf 15 Euro steigen“ – SPD-Chef @larsklingbeil rechnet im #Brennpunkt mit @matthiasdeiss fest damit…,0,23,0,0,0,,de,False,False,,Brennpunkt,,
AfD,1915375228202426819,Thu Apr 24 12:00:15 +0000 2025,"+++ Die Kommunen sind aufgrund der ungebremsten Massenzuwanderung finanziell am Ende. Jetzt werden die Bürger geschröpft. +++

Es ist kaum zu glauben: Nach der absurden Verpackungssteuer in Tübingen folgt nun in Wiesbaden der nächste Schlag gegen die Bürger – der sogenannte https://t.co/O5WSp9LLvW",315,72,18,1,3,2769,de,False,True,,,,False
AfD,1915328475654754417,Thu Apr 24 08:54:28 +0000 2025,"+++ Fahrt an die Wand - Mittelstand, Kommunen, das ganze Land +++

Der deutsche Mittelstand blutet aus – und niemand in der Regierung scheint sich dafür zu interessieren! Die neuesten Zahlen des Datev-Mittelstandsindex zeigen: Im März 2025 ist die Beschäftigung im Mittelstand um https://t.co/T5kduaIDiF",798,166,28,2,2,7978,de,False,True,,,,False
AfD,1915042933713125415,Wed Apr 23 13:59:49 +0000 2025,"""Lügenverbot"" von CDU &amp; SPD: Meinungsfreiheit gibt es nur noch mit der AfD!

Wenn ein Satirebild über eine Ministerin reicht, um einen Journalisten zu verurteilen, dann scheitert der Rechtsstaat – das ist politische Zensur! Die Hausdurchsuchungen bei Bürgern, mediale Hetzjagden https://t.co/l8tuD28HKW",2816,495,136,14,21,24339,de,False,True,,,,False
AfD,1914982496166387726,Wed Apr 23 09:59:40 +0000 2025,"+++ Verhöhnung der Opfer: Bundesregierung nennt Gewaltexplosion „erwartbar“! +++

Es ist ein unhaltbarer Zustand: Während die Bundesregierung untätig bleibt, schnellen die Zahlen tatverdächtiger Asylbewerber bei Gewaltdelikten drastisch in die Höhe. Laut aktueller https://t.co/yzFWeh9Xpw",3332,705,112,25,33,29114,de,False,True,,,,False
AfD,1914944348925427950,Wed Apr 23 07:28:05 +0000 2025,"+++ Wirtschaftlichen Niedergang aufhalten: Bürokratie stoppen!  +++

Jahr für Jahr verkünden CDU, SPD und ihre Minister den „großen Wurf“ beim Bürokratieabbau – doch das Gegenteil ist der Fall. Eine neue Studie zeigt: Noch nie war die Regelungsflut in Deutschland so groß wie https://t.co/kZ6aaLSqzW",1132,173,24,3,6,11849,de,False,True,,,,False
AfD,1914933166080458772,Wed Apr 23 06:43:39 +0000 2025,"RT @Dennis_Hohloch: 10 % Rabatt aufs Wunschkind?
https://t.co/mhMpRv5xY5 macht Werbung für #Leihmutterschaft in Georgien – mit Rabattcode.…",0,175,0,0,0,,de,False,False,http://Queer.de,Leihmutterschaft,,False
AfD,1914931900294037626,Wed Apr 23 06:38:37 +0000 2025,"RT @M_Reichardt_AfD: 🔴🔴🔴 Widerlich pietätloser Beitrag des Staatsfunks zum Tod des Papstes!
Ich habe vom verstorbenen Pabst zu Lebzeiten ni…",0,910,0,0,0,,de,False,False,,,,
AfD,1914684911069339730,Tue Apr 22 14:17:10 +0000 2025,"RT @M_Reichardt_AfD: Pressemitteilung: Berlin, 21. April 2025. Das oberste britische Gericht hat letzte Woche entschieden, dass das Geschle…",0,100,0,0,0,,de,False,False,,,,
AfD,1914680637421736372,Tue Apr 22 14:00:11 +0000 2025,"+++ Friedensverhandlungen ohne uns? EU und Deutschland müssen endlich Führung zeigen! +++

Was für eine geopolitisches Bankrotterklärung für Europa! Nach einer brüchigen, aber bemerkenswerten Osterwaffenruhe signalisiert Kremlchef Wladimir Putin erstmals seit Kriegsbeginn die https://t.co/TJxGZAsbSt",954,163,50,2,7,12573,de,False,True,,,,False
AfD,1914634345748234630,Tue Apr 22 10:56:14 +0000 2025,"26 % bei Forsa: Die AfD ist weiterhin stärkste Kraft in der aktuellen Sonntagsfrage - und das mit einem neuen Rekordwert! Immer mehr Bürger erkennen, dass es nur mit der AfD eine Politikwende geben wird.

Werde jetzt Deutschlandretter und unterstütze uns auch aktiv: https://t.co/VMBF2mZSwv",8685,1176,182,25,52,71721,de,False,True,http://mitmachen.afd.de,,,False
AfD,1914614757321044255,Tue Apr 22 09:38:24 +0000 2025,"+++ Illegale Migration überlastet das Sozialsystem: Zeit für eine Asylwende! +++

Die Belastung durch Sozialabgaben in Deutschland droht außer Kontrolle zu geraten. Während sich CDU und SPD in endlosen Koalitionsverhandlungen verlieren, müssen Arbeitnehmer schon heute nahezu https://t.co/o4PgOz3pcE",3682,619,59,10,9,25292,de,False,True,,,,False
AfD,1914240442905891043,Mon Apr 21 08:51:01 +0000 2025,RT @Alice_Weidel: Nach langer Krankheit verstarb Papst Franziskus am heutigen Ostermontag. Wir sprechen unser Beileid aus. https://t.co/1Je…,0,728,0,0,0,,de,False,False,,,,False
